,Date,Val,Type,Series
428,2014 DEC,22.5,Aged 50-64,Men
429,2015 JAN,22.5,Aged 50-64,Men
430,2015 FEB,22.5,Aged 50-64,Men
431,2015 MAR,22.5,Aged 50-64,Men
432,2015 APR,22.6,Aged 50-64,Men
433,2015 MAY,22.1,Aged 50-64,Men
434,2015 JUN,22.1,Aged 50-64,Men
435,2015 JUL,22.2,Aged 50-64,Men
436,2015 AUG,21.8,Aged 50-64,Men
437,2015 SEP,21.2,Aged 50-64,Men
438,2015 OCT,21.1,Aged 50-64,Men
439,2015 NOV,21.2,Aged 50-64,Men
440,2015 DEC,21.5,Aged 50-64,Men
441,2016 JAN,21.1,Aged 50-64,Men
442,2016 FEB,21.3,Aged 50-64,Men
443,2016 MAR,21.0,Aged 50-64,Men
444,2016 APR,21.1,Aged 50-64,Men
445,2016 MAY,21.2,Aged 50-64,Men
446,2016 JUN,21.0,Aged 50-64,Men
447,2016 JUL,20.8,Aged 50-64,Men
448,2016 AUG,20.8,Aged 50-64,Men
449,2016 SEP,20.8,Aged 50-64,Men
450,2016 OCT,21.2,Aged 50-64,Men
451,2016 NOV,21.1,Aged 50-64,Men
452,2016 DEC,21.2,Aged 50-64,Men
453,2017 JAN,21.3,Aged 50-64,Men
454,2017 FEB,21.1,Aged 50-64,Men
455,2017 MAR,21.4,Aged 50-64,Men
456,2017 APR,21.4,Aged 50-64,Men
457,2017 MAY,21.2,Aged 50-64,Men
458,2017 JUN,21.4,Aged 50-64,Men
459,2017 JUL,21.7,Aged 50-64,Men
460,2017 AUG,21.7,Aged 50-64,Men
461,2017 SEP,21.7,Aged 50-64,Men
462,2017 OCT,21.2,Aged 50-64,Men
463,2017 NOV,21.6,Aged 50-64,Men
464,2017 DEC,21.4,Aged 50-64,Men
465,2018 JAN,21.5,Aged 50-64,Men
466,2018 FEB,21.1,Aged 50-64,Men
467,2018 MAR,21.2,Aged 50-64,Men
468,2018 APR,21.2,Aged 50-64,Men
469,2018 MAY,21.3,Aged 50-64,Men
470,2018 JUN,21.4,Aged 50-64,Men
471,2018 JUL,20.9,Aged 50-64,Men
472,2018 AUG,21.0,Aged 50-64,Men
473,2018 SEP,21.1,Aged 50-64,Men
474,2018 OCT,21.2,Aged 50-64,Men
475,2018 NOV,21.3,Aged 50-64,Men
476,2018 DEC,20.9,Aged 50-64,Men
477,2019 JAN,20.8,Aged 50-64,Men
478,2019 FEB,20.9,Aged 50-64,Men
479,2019 MAR,20.9,Aged 50-64,Men
480,2019 APR,21.2,Aged 50-64,Men
481,2019 MAY,21.3,Aged 50-64,Men
482,2019 JUN,20.9,Aged 50-64,Men
483,2019 JUL,21.0,Aged 50-64,Men
484,2019 AUG,20.7,Aged 50-64,Men
485,2019 SEP,20.8,Aged 50-64,Men
486,2019 OCT,20.8,Aged 50-64,Men
487,2019 NOV,20.7,Aged 50-64,Men
488,2019 DEC,20.7,Aged 50-64,Men
489,2020 JAN,20.6,Aged 50-64,Men
490,2020 FEB,20.8,Aged 50-64,Men
491,2020 MAR,21.0,Aged 50-64,Men
492,2020 APR,21.3,Aged 50-64,Men
493,2020 MAY,21.3,Aged 50-64,Men
494,2020 JUN,21.0,Aged 50-64,Men
495,2020 JUL,20.9,Aged 50-64,Men
496,2020 AUG,21.3,Aged 50-64,Men
497,2020 SEP,21.4,Aged 50-64,Men
498,2020 OCT,21.2,Aged 50-64,Men
499,2020 NOV,21.4,Aged 50-64,Men
500,2020 DEC,21.5,Aged 50-64,Men
501,2021 JAN,21.7,Aged 50-64,Men
502,2021 FEB,22.1,Aged 50-64,Men
503,2021 MAR,22.5,Aged 50-64,Men
504,2021 APR,22.4,Aged 50-64,Men
505,2021 MAY,22.2,Aged 50-64,Men
506,2021 JUN,22.3,Aged 50-64,Men
507,2021 JUL,22.5,Aged 50-64,Men
508,2021 AUG,22.5,Aged 50-64,Men
509,2021 SEP,22.4,Aged 50-64,Men
510,2021 OCT,22.3,Aged 50-64,Men
511,2021 NOV,22.7,Aged 50-64,Men
512,2021 DEC,22.8,Aged 50-64,Men
513,2022 JAN,23.2,Aged 50-64,Men
514,2022 FEB,23.0,Aged 50-64,Men
515,2022 MAR,22.8,Aged 50-64,Men
516,2022 APR,22.6,Aged 50-64,Men
517,2022 MAY,23.2,Aged 50-64,Men
518,2022 JUN,23.2,Aged 50-64,Men
519,2022 JUL,23.0,Aged 50-64,Men
520,2022 AUG,22.3,Aged 50-64,Men
521,2022 SEP,22.1,Aged 50-64,Men
522,2022 OCT,22.1,Aged 50-64,Men
523,2022 NOV,22.4,Aged 50-64,Men
524,2022 DEC,22.5,Aged 50-64,Men
525,2023 JAN,22.4,Aged 50-64,Men
526,2023 FEB,22.1,Aged 50-64,Men
527,2023 MAR,21.9,Aged 50-64,Men
528,2023 APR,21.7,Aged 50-64,Men
529,2023 MAY,22.1,Aged 50-64,Men
156,1992 APR,30.3,Aged 16-24: UK: Female,Women
157,1992 MAY,31.1,Aged 16-24: UK: Female,Women
158,1992 JUN,31.3,Aged 16-24: UK: Female,Women
159,1992 JUL,31.3,Aged 16-24: UK: Female,Women
160,1992 AUG,31.5,Aged 16-24: UK: Female,Women
161,1992 SEP,31.4,Aged 16-24: UK: Female,Women
162,1992 OCT,31.0,Aged 16-24: UK: Female,Women
163,1992 NOV,31.0,Aged 16-24: UK: Female,Women
164,1992 DEC,31.1,Aged 16-24: UK: Female,Women
165,1993 JAN,31.0,Aged 16-24: UK: Female,Women
166,1993 FEB,31.3,Aged 16-24: UK: Female,Women
167,1993 MAR,31.6,Aged 16-24: UK: Female,Women
168,1993 APR,31.7,Aged 16-24: UK: Female,Women
169,1993 MAY,31.7,Aged 16-24: UK: Female,Women
170,1993 JUN,32.0,Aged 16-24: UK: Female,Women
171,1993 JUL,32.4,Aged 16-24: UK: Female,Women
172,1993 AUG,32.4,Aged 16-24: UK: Female,Women
173,1993 SEP,32.1,Aged 16-24: UK: Female,Women
174,1993 OCT,32.0,Aged 16-24: UK: Female,Women
175,1993 NOV,32.3,Aged 16-24: UK: Female,Women
176,1993 DEC,32.6,Aged 16-24: UK: Female,Women
177,1994 JAN,32.8,Aged 16-24: UK: Female,Women
178,1994 FEB,32.8,Aged 16-24: UK: Female,Women
179,1994 MAR,32.8,Aged 16-24: UK: Female,Women
180,1994 APR,32.8,Aged 16-24: UK: Female,Women
181,1994 MAY,33.0,Aged 16-24: UK: Female,Women
182,1994 JUN,32.8,Aged 16-24: UK: Female,Women
183,1994 JUL,32.8,Aged 16-24: UK: Female,Women
184,1994 AUG,33.0,Aged 16-24: UK: Female,Women
185,1994 SEP,33.7,Aged 16-24: UK: Female,Women
186,1994 OCT,34.0,Aged 16-24: UK: Female,Women
187,1994 NOV,34.2,Aged 16-24: UK: Female,Women
188,1994 DEC,34.4,Aged 16-24: UK: Female,Women
189,1995 JAN,34.0,Aged 16-24: UK: Female,Women
190,1995 FEB,33.8,Aged 16-24: UK: Female,Women
191,1995 MAR,33.4,Aged 16-24: UK: Female,Women
192,1995 APR,33.1,Aged 16-24: UK: Female,Women
193,1995 MAY,33.6,Aged 16-24: UK: Female,Women
194,1995 JUN,32.6,Aged 16-24: UK: Female,Women
195,1995 JUL,32.1,Aged 16-24: UK: Female,Women
196,1995 AUG,32.0,Aged 16-24: UK: Female,Women
197,1995 SEP,32.3,Aged 16-24: UK: Female,Women
198,1995 OCT,32.5,Aged 16-24: UK: Female,Women
199,1995 NOV,32.6,Aged 16-24: UK: Female,Women
200,1995 DEC,32.4,Aged 16-24: UK: Female,Women
201,1996 JAN,32.5,Aged 16-24: UK: Female,Women
202,1996 FEB,32.7,Aged 16-24: UK: Female,Women
203,1996 MAR,32.3,Aged 16-24: UK: Female,Women
204,1996 APR,32.0,Aged 16-24: UK: Female,Women
205,1996 MAY,32.3,Aged 16-24: UK: Female,Women
206,1996 JUN,33.0,Aged 16-24: UK: Female,Women
207,1996 JUL,32.7,Aged 16-24: UK: Female,Women
208,1996 AUG,32.6,Aged 16-24: UK: Female,Women
209,1996 SEP,32.2,Aged 16-24: UK: Female,Women
210,1996 OCT,32.0,Aged 16-24: UK: Female,Women
211,1996 NOV,31.7,Aged 16-24: UK: Female,Women
212,1996 DEC,31.7,Aged 16-24: UK: Female,Women
213,1997 JAN,31.6,Aged 16-24: UK: Female,Women
214,1997 FEB,31.9,Aged 16-24: UK: Female,Women
215,1997 MAR,31.8,Aged 16-24: UK: Female,Women
216,1997 APR,31.5,Aged 16-24: UK: Female,Women
217,1997 MAY,31.1,Aged 16-24: UK: Female,Women
218,1997 JUN,30.6,Aged 16-24: UK: Female,Women
219,1997 JUL,31.4,Aged 16-24: UK: Female,Women
220,1997 AUG,31.8,Aged 16-24: UK: Female,Women
221,1997 SEP,32.2,Aged 16-24: UK: Female,Women
222,1997 OCT,31.4,Aged 16-24: UK: Female,Women
223,1997 NOV,31.2,Aged 16-24: UK: Female,Women
224,1997 DEC,31.8,Aged 16-24: UK: Female,Women
225,1998 JAN,31.9,Aged 16-24: UK: Female,Women
226,1998 FEB,31.9,Aged 16-24: UK: Female,Women
227,1998 MAR,31.8,Aged 16-24: UK: Female,Women
228,1998 APR,32.1,Aged 16-24: UK: Female,Women
229,1998 MAY,31.8,Aged 16-24: UK: Female,Women
230,1998 JUN,31.4,Aged 16-24: UK: Female,Women
231,1998 JUL,31.3,Aged 16-24: UK: Female,Women
232,1998 AUG,31.5,Aged 16-24: UK: Female,Women
233,1998 SEP,31.6,Aged 16-24: UK: Female,Women
234,1998 OCT,31.6,Aged 16-24: UK: Female,Women
235,1998 NOV,31.8,Aged 16-24: UK: Female,Women
236,1998 DEC,31.3,Aged 16-24: UK: Female,Women
237,1999 JAN,31.5,Aged 16-24: UK: Female,Women
238,1999 FEB,31.6,Aged 16-24: UK: Female,Women
239,1999 MAR,32.1,Aged 16-24: UK: Female,Women
240,1999 APR,32.3,Aged 16-24: UK: Female,Women
241,1999 MAY,33.0,Aged 16-24: UK: Female,Women
242,1999 JUN,32.6,Aged 16-24: UK: Female,Women
243,1999 JUL,32.3,Aged 16-24: UK: Female,Women
244,1999 AUG,32.0,Aged 16-24: UK: Female,Women
245,1999 SEP,32.1,Aged 16-24: UK: Female,Women
246,1999 OCT,32.2,Aged 16-24: UK: Female,Women
247,1999 NOV,31.9,Aged 16-24: UK: Female,Women
248,1999 DEC,31.9,Aged 16-24: UK: Female,Women
249,2000 JAN,31.6,Aged 16-24: UK: Female,Women
250,2000 FEB,31.6,Aged 16-24: UK: Female,Women
251,2000 MAR,32.0,Aged 16-24: UK: Female,Women
252,2000 APR,31.8,Aged 16-24: UK: Female,Women
253,2000 MAY,32.4,Aged 16-24: UK: Female,Women
254,2000 JUN,32.2,Aged 16-24: UK: Female,Women
255,2000 JUL,32.3,Aged 16-24: UK: Female,Women
256,2000 AUG,32.1,Aged 16-24: UK: Female,Women
257,2000 SEP,31.9,Aged 16-24: UK: Female,Women
258,2000 OCT,32.6,Aged 16-24: UK: Female,Women
259,2000 NOV,33.2,Aged 16-24: UK: Female,Women
260,2000 DEC,32.9,Aged 16-24: UK: Female,Women
261,2001 JAN,33.3,Aged 16-24: UK: Female,Women
262,2001 FEB,33.5,Aged 16-24: UK: Female,Women
263,2001 MAR,33.2,Aged 16-24: UK: Female,Women
264,2001 APR,33.3,Aged 16-24: UK: Female,Women
265,2001 MAY,32.8,Aged 16-24: UK: Female,Women
266,2001 JUN,33.2,Aged 16-24: UK: Female,Women
267,2001 JUL,33.6,Aged 16-24: UK: Female,Women
268,2001 AUG,33.5,Aged 16-24: UK: Female,Women
269,2001 SEP,32.8,Aged 16-24: UK: Female,Women
270,2001 OCT,32.4,Aged 16-24: UK: Female,Women
271,2001 NOV,32.5,Aged 16-24: UK: Female,Women
272,2001 DEC,32.8,Aged 16-24: UK: Female,Women
273,2002 JAN,32.9,Aged 16-24: UK: Female,Women
274,2002 FEB,33.1,Aged 16-24: UK: Female,Women
275,2002 MAR,32.7,Aged 16-24: UK: Female,Women
276,2002 APR,32.7,Aged 16-24: UK: Female,Women
277,2002 MAY,33.0,Aged 16-24: UK: Female,Women
278,2002 JUN,33.2,Aged 16-24: UK: Female,Women
279,2002 JUL,32.6,Aged 16-24: UK: Female,Women
280,2002 AUG,32.7,Aged 16-24: UK: Female,Women
281,2002 SEP,32.9,Aged 16-24: UK: Female,Women
282,2002 OCT,32.9,Aged 16-24: UK: Female,Women
283,2002 NOV,33.1,Aged 16-24: UK: Female,Women
284,2002 DEC,33.6,Aged 16-24: UK: Female,Women
285,2003 JAN,33.4,Aged 16-24: UK: Female,Women
286,2003 FEB,33.5,Aged 16-24: UK: Female,Women
287,2003 MAR,33.7,Aged 16-24: UK: Female,Women
288,2003 APR,33.8,Aged 16-24: UK: Female,Women
289,2003 MAY,34.3,Aged 16-24: UK: Female,Women
290,2003 JUN,33.8,Aged 16-24: UK: Female,Women
291,2003 JUL,34.0,Aged 16-24: UK: Female,Women
292,2003 AUG,34.1,Aged 16-24: UK: Female,Women
293,2003 SEP,34.0,Aged 16-24: UK: Female,Women
294,2003 OCT,33.6,Aged 16-24: UK: Female,Women
295,2003 NOV,33.7,Aged 16-24: UK: Female,Women
296,2003 DEC,33.3,Aged 16-24: UK: Female,Women
297,2004 JAN,33.1,Aged 16-24: UK: Female,Women
298,2004 FEB,32.8,Aged 16-24: UK: Female,Women
299,2004 MAR,33.0,Aged 16-24: UK: Female,Women
300,2004 APR,33.2,Aged 16-24: UK: Female,Women
301,2004 MAY,33.9,Aged 16-24: UK: Female,Women
302,2004 JUN,33.8,Aged 16-24: UK: Female,Women
303,2004 JUL,34.0,Aged 16-24: UK: Female,Women
304,2004 AUG,33.8,Aged 16-24: UK: Female,Women
305,2004 SEP,33.8,Aged 16-24: UK: Female,Women
306,2004 OCT,33.8,Aged 16-24: UK: Female,Women
307,2004 NOV,33.7,Aged 16-24: UK: Female,Women
308,2004 DEC,34.0,Aged 16-24: UK: Female,Women
309,2005 JAN,33.6,Aged 16-24: UK: Female,Women
310,2005 FEB,34.7,Aged 16-24: UK: Female,Women
311,2005 MAR,34.8,Aged 16-24: UK: Female,Women
312,2005 APR,35.1,Aged 16-24: UK: Female,Women
313,2005 MAY,34.9,Aged 16-24: UK: Female,Women
314,2005 JUN,35.1,Aged 16-24: UK: Female,Women
315,2005 JUL,35.3,Aged 16-24: UK: Female,Women
316,2005 AUG,35.5,Aged 16-24: UK: Female,Women
317,2005 SEP,35.5,Aged 16-24: UK: Female,Women
318,2005 OCT,35.9,Aged 16-24: UK: Female,Women
319,2005 NOV,36.1,Aged 16-24: UK: Female,Women
320,2005 DEC,35.4,Aged 16-24: UK: Female,Women
321,2006 JAN,35.1,Aged 16-24: UK: Female,Women
322,2006 FEB,34.8,Aged 16-24: UK: Female,Women
323,2006 MAR,34.6,Aged 16-24: UK: Female,Women
324,2006 APR,34.4,Aged 16-24: UK: Female,Women
325,2006 MAY,34.2,Aged 16-24: UK: Female,Women
326,2006 JUN,34.6,Aged 16-24: UK: Female,Women
327,2006 JUL,33.9,Aged 16-24: UK: Female,Women
328,2006 AUG,34.7,Aged 16-24: UK: Female,Women
329,2006 SEP,34.8,Aged 16-24: UK: Female,Women
330,2006 OCT,35.0,Aged 16-24: UK: Female,Women
331,2006 NOV,34.3,Aged 16-24: UK: Female,Women
332,2006 DEC,35.1,Aged 16-24: UK: Female,Women
333,2007 JAN,35.2,Aged 16-24: UK: Female,Women
334,2007 FEB,35.4,Aged 16-24: UK: Female,Women
335,2007 MAR,35.7,Aged 16-24: UK: Female,Women
336,2007 APR,35.8,Aged 16-24: UK: Female,Women
337,2007 MAY,35.7,Aged 16-24: UK: Female,Women
338,2007 JUN,35.2,Aged 16-24: UK: Female,Women
339,2007 JUL,35.5,Aged 16-24: UK: Female,Women
340,2007 AUG,35.4,Aged 16-24: UK: Female,Women
341,2007 SEP,35.3,Aged 16-24: UK: Female,Women
342,2007 OCT,35.5,Aged 16-24: UK: Female,Women
343,2007 NOV,35.6,Aged 16-24: UK: Female,Women
344,2007 DEC,35.7,Aged 16-24: UK: Female,Women
345,2008 JAN,35.7,Aged 16-24: UK: Female,Women
346,2008 FEB,36.0,Aged 16-24: UK: Female,Women
347,2008 MAR,35.6,Aged 16-24: UK: Female,Women
348,2008 APR,35.6,Aged 16-24: UK: Female,Women
349,2008 MAY,36.0,Aged 16-24: UK: Female,Women
350,2008 JUN,36.2,Aged 16-24: UK: Female,Women
351,2008 JUL,36.7,Aged 16-24: UK: Female,Women
352,2008 AUG,36.5,Aged 16-24: UK: Female,Women
353,2008 SEP,36.6,Aged 16-24: UK: Female,Women
354,2008 OCT,36.5,Aged 16-24: UK: Female,Women
355,2008 NOV,36.8,Aged 16-24: UK: Female,Women
356,2008 DEC,36.5,Aged 16-24: UK: Female,Women
357,2009 JAN,37.1,Aged 16-24: UK: Female,Women
358,2009 FEB,37.0,Aged 16-24: UK: Female,Women
359,2009 MAR,37.4,Aged 16-24: UK: Female,Women
360,2009 APR,37.4,Aged 16-24: UK: Female,Women
361,2009 MAY,37.9,Aged 16-24: UK: Female,Women
362,2009 JUN,38.8,Aged 16-24: UK: Female,Women
363,2009 JUL,38.3,Aged 16-24: UK: Female,Women
364,2009 AUG,38.2,Aged 16-24: UK: Female,Women
365,2009 SEP,38.8,Aged 16-24: UK: Female,Women
366,2009 OCT,38.4,Aged 16-24: UK: Female,Women
367,2009 NOV,38.3,Aged 16-24: UK: Female,Women
368,2009 DEC,38.6,Aged 16-24: UK: Female,Women
369,2010 JAN,38.7,Aged 16-24: UK: Female,Women
370,2010 FEB,38.7,Aged 16-24: UK: Female,Women
371,2010 MAR,38.5,Aged 16-24: UK: Female,Women
372,2010 APR,38.4,Aged 16-24: UK: Female,Women
373,2010 MAY,38.4,Aged 16-24: UK: Female,Women
374,2010 JUN,38.1,Aged 16-24: UK: Female,Women
375,2010 JUL,38.2,Aged 16-24: UK: Female,Women
376,2010 AUG,38.8,Aged 16-24: UK: Female,Women
377,2010 SEP,38.8,Aged 16-24: UK: Female,Women
378,2010 OCT,40.4,Aged 16-24: UK: Female,Women
379,2010 NOV,39.6,Aged 16-24: UK: Female,Women
380,2010 DEC,39.0,Aged 16-24: UK: Female,Women
381,2011 JAN,38.8,Aged 16-24: UK: Female,Women
382,2011 FEB,39.2,Aged 16-24: UK: Female,Women
383,2011 MAR,40.2,Aged 16-24: UK: Female,Women
384,2011 APR,39.5,Aged 16-24: UK: Female,Women
385,2011 MAY,39.0,Aged 16-24: UK: Female,Women
386,2011 JUN,38.8,Aged 16-24: UK: Female,Women
387,2011 JUL,39.2,Aged 16-24: UK: Female,Women
388,2011 AUG,39.2,Aged 16-24: UK: Female,Women
389,2011 SEP,38.9,Aged 16-24: UK: Female,Women
390,2011 OCT,38.5,Aged 16-24: UK: Female,Women
391,2011 NOV,39.0,Aged 16-24: UK: Female,Women
392,2011 DEC,39.3,Aged 16-24: UK: Female,Women
393,2012 JAN,39.2,Aged 16-24: UK: Female,Women
394,2012 FEB,39.1,Aged 16-24: UK: Female,Women
395,2012 MAR,39.4,Aged 16-24: UK: Female,Women
396,2012 APR,39.1,Aged 16-24: UK: Female,Women
397,2012 MAY,38.4,Aged 16-24: UK: Female,Women
398,2012 JUN,37.9,Aged 16-24: UK: Female,Women
399,2012 JUL,38.3,Aged 16-24: UK: Female,Women
400,2012 AUG,38.4,Aged 16-24: UK: Female,Women
401,2012 SEP,39.0,Aged 16-24: UK: Female,Women
402,2012 OCT,37.9,Aged 16-24: UK: Female,Women
403,2012 NOV,37.6,Aged 16-24: UK: Female,Women
404,2012 DEC,37.9,Aged 16-24: UK: Female,Women
405,2013 JAN,38.1,Aged 16-24: UK: Female,Women
406,2013 FEB,38.1,Aged 16-24: UK: Female,Women
407,2013 MAR,37.9,Aged 16-24: UK: Female,Women
408,2013 APR,38.6,Aged 16-24: UK: Female,Women
409,2013 MAY,39.2,Aged 16-24: UK: Female,Women
410,2013 JUN,39.4,Aged 16-24: UK: Female,Women
411,2013 JUL,39.3,Aged 16-24: UK: Female,Women
412,2013 AUG,38.2,Aged 16-24: UK: Female,Women
413,2013 SEP,38.3,Aged 16-24: UK: Female,Women
414,2013 OCT,38.3,Aged 16-24: UK: Female,Women
415,2013 NOV,38.4,Aged 16-24: UK: Female,Women
416,2013 DEC,38.2,Aged 16-24: UK: Female,Women
417,2014 JAN,38.5,Aged 16-24: UK: Female,Women
418,2014 FEB,38.8,Aged 16-24: UK: Female,Women
419,2014 MAR,38.5,Aged 16-24: UK: Female,Women
420,2014 APR,38.4,Aged 16-24: UK: Female,Women
421,2014 MAY,38.9,Aged 16-24: UK: Female,Women
422,2014 JUN,38.9,Aged 16-24: UK: Female,Women
423,2014 JUL,38.5,Aged 16-24: UK: Female,Women
424,2014 AUG,38.6,Aged 16-24: UK: Female,Women
425,2014 SEP,38.9,Aged 16-24: UK: Female,Women
426,2014 OCT,39.4,Aged 16-24: UK: Female,Women
427,2014 NOV,38.6,Aged 16-24: UK: Female,Women
428,2014 DEC,38.6,Aged 16-24: UK: Female,Women
429,2015 JAN,38.4,Aged 16-24: UK: Female,Women
430,2015 FEB,38.4,Aged 16-24: UK: Female,Women
431,2015 MAR,38.3,Aged 16-24: UK: Female,Women
432,2015 APR,38.0,Aged 16-24: UK: Female,Women
433,2015 MAY,37.7,Aged 16-24: UK: Female,Women
434,2015 JUN,37.5,Aged 16-24: UK: Female,Women
435,2015 JUL,38.0,Aged 16-24: UK: Female,Women
436,2015 AUG,37.7,Aged 16-24: UK: Female,Women
437,2015 SEP,38.2,Aged 16-24: UK: Female,Women
438,2015 OCT,38.1,Aged 16-24: UK: Female,Women
439,2015 NOV,38.2,Aged 16-24: UK: Female,Women
440,2015 DEC,37.7,Aged 16-24: UK: Female,Women
441,2016 JAN,37.8,Aged 16-24: UK: Female,Women
442,2016 FEB,37.7,Aged 16-24: UK: Female,Women
443,2016 MAR,38.2,Aged 16-24: UK: Female,Women
444,2016 APR,37.5,Aged 16-24: UK: Female,Women
445,2016 MAY,37.6,Aged 16-24: UK: Female,Women
446,2016 JUN,37.7,Aged 16-24: UK: Female,Women
447,2016 JUL,37.4,Aged 16-24: UK: Female,Women
448,2016 AUG,37.7,Aged 16-24: UK: Female,Women
449,2016 SEP,37.9,Aged 16-24: UK: Female,Women
450,2016 OCT,38.1,Aged 16-24: UK: Female,Women
451,2016 NOV,38.2,Aged 16-24: UK: Female,Women
452,2016 DEC,39.0,Aged 16-24: UK: Female,Women
453,2017 JAN,38.8,Aged 16-24: UK: Female,Women
454,2017 FEB,38.2,Aged 16-24: UK: Female,Women
455,2017 MAR,38.0,Aged 16-24: UK: Female,Women
456,2017 APR,38.4,Aged 16-24: UK: Female,Women
457,2017 MAY,38.8,Aged 16-24: UK: Female,Women
458,2017 JUN,38.5,Aged 16-24: UK: Female,Women
459,2017 JUL,38.9,Aged 16-24: UK: Female,Women
460,2017 AUG,39.1,Aged 16-24: UK: Female,Women
461,2017 SEP,38.8,Aged 16-24: UK: Female,Women
462,2017 OCT,38.8,Aged 16-24: UK: Female,Women
463,2017 NOV,39.0,Aged 16-24: UK: Female,Women
464,2017 DEC,38.8,Aged 16-24: UK: Female,Women
465,2018 JAN,39.0,Aged 16-24: UK: Female,Women
466,2018 FEB,39.0,Aged 16-24: UK: Female,Women
467,2018 MAR,39.0,Aged 16-24: UK: Female,Women
468,2018 APR,39.6,Aged 16-24: UK: Female,Women
469,2018 MAY,39.9,Aged 16-24: UK: Female,Women
470,2018 JUN,39.9,Aged 16-24: UK: Female,Women
471,2018 JUL,40.2,Aged 16-24: UK: Female,Women
472,2018 AUG,40.6,Aged 16-24: UK: Female,Women
473,2018 SEP,40.1,Aged 16-24: UK: Female,Women
474,2018 OCT,39.1,Aged 16-24: UK: Female,Women
475,2018 NOV,39.4,Aged 16-24: UK: Female,Women
476,2018 DEC,38.8,Aged 16-24: UK: Female,Women
477,2019 JAN,38.7,Aged 16-24: UK: Female,Women
478,2019 FEB,38.9,Aged 16-24: UK: Female,Women
479,2019 MAR,38.8,Aged 16-24: UK: Female,Women
480,2019 APR,39.0,Aged 16-24: UK: Female,Women
481,2019 MAY,38.2,Aged 16-24: UK: Female,Women
482,2019 JUN,38.8,Aged 16-24: UK: Female,Women
483,2019 JUL,40.5,Aged 16-24: UK: Female,Women
484,2019 AUG,40.1,Aged 16-24: UK: Female,Women
485,2019 SEP,39.8,Aged 16-24: UK: Female,Women
486,2019 OCT,39.4,Aged 16-24: UK: Female,Women
487,2019 NOV,39.4,Aged 16-24: UK: Female,Women
488,2019 DEC,38.2,Aged 16-24: UK: Female,Women
489,2020 JAN,37.8,Aged 16-24: UK: Female,Women
490,2020 FEB,37.8,Aged 16-24: UK: Female,Women
491,2020 MAR,38.4,Aged 16-24: UK: Female,Women
492,2020 APR,38.3,Aged 16-24: UK: Female,Women
493,2020 MAY,39.1,Aged 16-24: UK: Female,Women
494,2020 JUN,40.7,Aged 16-24: UK: Female,Women
495,2020 JUL,41.5,Aged 16-24: UK: Female,Women
496,2020 AUG,41.1,Aged 16-24: UK: Female,Women
497,2020 SEP,40.5,Aged 16-24: UK: Female,Women
498,2020 OCT,40.1,Aged 16-24: UK: Female,Women
499,2020 NOV,40.5,Aged 16-24: UK: Female,Women
500,2020 DEC,41.2,Aged 16-24: UK: Female,Women
501,2021 JAN,40.9,Aged 16-24: UK: Female,Women
502,2021 FEB,41.2,Aged 16-24: UK: Female,Women
503,2021 MAR,40.9,Aged 16-24: UK: Female,Women
504,2021 APR,40.6,Aged 16-24: UK: Female,Women
505,2021 MAY,39.8,Aged 16-24: UK: Female,Women
506,2021 JUN,39.5,Aged 16-24: UK: Female,Women
507,2021 JUL,39.7,Aged 16-24: UK: Female,Women
508,2021 AUG,40.4,Aged 16-24: UK: Female,Women
509,2021 SEP,40.0,Aged 16-24: UK: Female,Women
510,2021 OCT,39.5,Aged 16-24: UK: Female,Women
511,2021 NOV,38.5,Aged 16-24: UK: Female,Women
512,2021 DEC,39.2,Aged 16-24: UK: Female,Women
513,2022 JAN,39.3,Aged 16-24: UK: Female,Women
514,2022 FEB,39.2,Aged 16-24: UK: Female,Women
515,2022 MAR,38.3,Aged 16-24: UK: Female,Women
516,2022 APR,38.8,Aged 16-24: UK: Female,Women
517,2022 MAY,40.5,Aged 16-24: UK: Female,Women
518,2022 JUN,40.6,Aged 16-24: UK: Female,Women
519,2022 JUL,40.0,Aged 16-24: UK: Female,Women
520,2022 AUG,39.7,Aged 16-24: UK: Female,Women
521,2022 SEP,39.2,Aged 16-24: UK: Female,Women
522,2022 OCT,38.4,Aged 16-24: UK: Female,Women
523,2022 NOV,38.4,Aged 16-24: UK: Female,Women
524,2022 DEC,38.5,Aged 16-24: UK: Female,Women
525,2023 JAN,38.9,Aged 16-24: UK: Female,Women
526,2023 FEB,38.7,Aged 16-24: UK: Female,Women
527,2023 MAR,39.1,Aged 16-24: UK: Female,Women
528,2023 APR,39.8,Aged 16-24: UK: Female,Women
529,2023 MAY,40.4,Aged 16-24: UK: Female,Women
156,1992 APR,5.0,Aged 25-34,Women
157,1992 MAY,5.1,Aged 25-34,Women
158,1992 JUN,5.3,Aged 25-34,Women
159,1992 JUL,5.4,Aged 25-34,Women
160,1992 AUG,5.4,Aged 25-34,Women
161,1992 SEP,5.3,Aged 25-34,Women
162,1992 OCT,5.4,Aged 25-34,Women
163,1992 NOV,5.4,Aged 25-34,Women
164,1992 DEC,5.4,Aged 25-34,Women
165,1993 JAN,5.3,Aged 25-34,Women
166,1993 FEB,5.3,Aged 25-34,Women
167,1993 MAR,5.4,Aged 25-34,Women
168,1993 APR,5.5,Aged 25-34,Women
169,1993 MAY,5.6,Aged 25-34,Women
170,1993 JUN,5.7,Aged 25-34,Women
